school_id,country,school_name,homepage_url,seed_kind,source
US00674,usa,Arkansas Tech University Russellville,https://collegedunia.com/usa/university/1935-arkansas-tech-university-russellville,school_homepage,usa_master_923_backfill
US00675,usa,Louisiana Tech University Ruston,https://collegedunia.com/usa/university/1936-louisiana-tech-university-ruston,school_homepage,usa_master_923_backfill
US00676,usa,California State University Sacramento,https://collegedunia.com/usa/university/1937-california-state-university-sacramento,school_homepage,usa_master_923_backfill
US00677,usa,Lindenwood University Saint Charles,https://collegedunia.com/usa/university/1939-lindenwood-university-saint-charles,school_homepage,usa_master_923_backfill
US00678,usa,Dixie State University Saint George,https://collegedunia.com/usa/university/1940-dixie-state-university-saint-george,school_homepage,usa_master_923_backfill
US00679,usa,Missouri Western State University Saint Joseph,https://collegedunia.com/usa/university/1941-missouri-western-state-university-saint-joseph,school_homepage,usa_master_923_backfill
US00680,usa,Saint Leo University Saint Leo,https://collegedunia.com/usa/university/1942-saint-leo-university-saint-leo,school_homepage,usa_master_923_backfill
US00681,usa,Saint Louis University Saint Louis,https://collegedunia.com/usa/university/1943-saint-louis-university-saint-louis,school_homepage,new_vs_265
US00682,usa,Webster University Webster Groves,https://collegedunia.com/usa/university/1944-webster-university-webster-groves,school_homepage,usa_master_923_backfill
US00683,usa,Concordia University Saint Paul Saint Paul,https://collegedunia.com/usa/university/1949-concordia-university---saint-paul-saint-paul,school_homepage,usa_master_923_backfill
US00684,usa,University Of St Thomas Saint Paul,https://collegedunia.com/usa/university/1950-university-of-st-thomas-saint-paul,school_homepage,usa_master_923_backfill
US00685,usa,Metropolitan State University Saint Paul,https://collegedunia.com/usa/university/1951-metropolitan-state-university-saint-paul,school_homepage,usa_master_923_backfill
US00686,usa,Hamline University Saint Paul,https://collegedunia.com/usa/college/1953-hamline-university-saint-paul,school_homepage,usa_master_923_backfill
US00687,usa,Bethel University Saint Paul,https://collegedunia.com/usa/university/1954-bethel-university-saint-paul,school_homepage,usa_master_923_backfill
US00688,usa,University Of St Thomas Houston,https://collegedunia.com/usa/university/1955-university-of-st-thomas-houston,school_homepage,usa_master_923_backfill
US00689,usa,Willamette University Salem,https://collegedunia.com/usa/university/1959-willamette-university-salem,school_homepage,usa_master_923_backfill
US00690,usa,Salem State University Salem,https://collegedunia.com/usa/university/1960-salem-state-university-salem,school_homepage,usa_master_923_backfill
US00691,usa,Salem University Salem,https://collegedunia.com/usa/university/1962-salem-university-salem,school_homepage,usa_master_923_backfill
US00692,usa,Salisbury University Salisbury,https://collegedunia.com/usa/university/1965-salisbury-university-salisbury,school_homepage,usa_master_923_backfill
US00693,usa,University Of Utah Salt Lake City,https://collegedunia.com/usa/university/1966-university-of-utah-salt-lake-city,school_homepage,new_vs_265
US00694,usa,Westminster College Salt Lake City Salt Lake City,https://collegedunia.com/usa/college/1967-westminster-college-salt-lake-city-salt-lake-city,school_homepage,usa_master_923_backfill
US00695,usa,University Of Texas San Antonio,https://collegedunia.com/usa/university/1969-university-of-texas-san-antonio,school_homepage,usa_master_923_backfill
US00696,usa,University Of Texas Health Science Center San Antonio,https://collegedunia.com/usa/university/1970-university-of-texas-health-science-center-san-antonio,school_homepage,usa_master_923_backfill
US00697,usa,Trinity University San Antonio,https://collegedunia.com/usa/university/1971-trinity-university-san-antonio,school_homepage,usa_master_923_backfill
US00698,usa,University Of Incarnate Word San Antonio,https://collegedunia.com/usa/university/1972-university-of-incarnate-word-san-antonio,school_homepage,usa_master_923_backfill
US00699,usa,St Marys University San Antonio,https://collegedunia.com/usa/university/1973-st-marys-university-san-antonio,school_homepage,usa_master_923_backfill
US00700,usa,California State University San Bernardino,https://collegedunia.com/usa/university/1975-california-state-university-san-bernardino,school_homepage,usa_master_923_backfill
US00701,usa,University Of California San Diego,https://collegedunia.com/usa/university/1976-university-of-california-san-diego,school_homepage,base_265
US00702,usa,San Diego State University San Diego,https://collegedunia.com/usa/university/1977-san-diego-state-university-san-diego,school_homepage,new_vs_265
US00703,usa,University Of San Diego San Diego,https://collegedunia.com/usa/university/1978-university-of-san-diego-san-diego,school_homepage,new_vs_265
US00704,usa,Point Loma Nazarene University San Diego,https://collegedunia.com/usa/college/1979-point-loma-nazarene-university-san-diego,school_homepage,usa_master_923_backfill
US00705,usa,Newschool Of Architecture And Design San Diego,https://collegedunia.com/usa/college/1981-newschool-of-architecture-and-design-san-diego,school_homepage,usa_master_923_backfill
US00706,usa,California Miramar University San Diego,https://collegedunia.com/usa/university/1982-california-miramar-university-san-diego,school_homepage,usa_master_923_backfill
US00707,usa,University Of San Francisco San Francisco,https://collegedunia.com/usa/university/1985-university-of-san-francisco-san-francisco,school_homepage,new_vs_265
US00708,usa,University Of California San Francisco,https://collegedunia.com/usa/university/1986-university-of-california-san-francisco,school_homepage,new_vs_265
US00709,usa,San Francisco State University San Francisco,https://collegedunia.com/usa/university/1987-san-francisco-state-university-san-francisco,school_homepage,new_vs_265
US00710,usa,San Jose State University San Jose,https://collegedunia.com/usa/university/1996-san-jose-state-university-san-jose,school_homepage,base_265
US00711,usa,California Polytechnic State University San Luis Obispo,https://collegedunia.com/usa/university/1999-california-polytechnic-state-university-san-luis-obispo,school_homepage,usa_master_923_backfill
US00712,usa,Texas State University San Marcos,https://collegedunia.com/usa/university/2000-texas-state-university-san-marcos,school_homepage,new_vs_265
US00713,usa,California State University San Marcos,https://collegedunia.com/usa/university/2001-california-state-university-san-marcos,school_homepage,usa_master_923_backfill
US00714,usa,University Of California Santa Barbara,https://collegedunia.com/usa/university/2003-university-of-california-santa-barbara,school_homepage,usa_master_923_backfill
US00715,usa,Santa Clara University Santa Clara,https://collegedunia.com/usa/university/2005-santa-clara-university-santa-clara,school_homepage,new_vs_265
US00716,usa,University Of California Santa Cruz,https://collegedunia.com/usa/university/2008-university-of-california-santa-cruz,school_homepage,usa_master_923_backfill
US00717,usa,University Of South Florida Sarasota Manatee Sarasota,https://collegedunia.com/usa/university/2011-university-of-south-florida---sarasota-manatee-sarasota,school_homepage,usa_master_923_backfill
US00718,usa,Skidmore College Saratoga Springs,https://collegedunia.com/usa/college/2014-skidmore-college-saratoga-springs,school_homepage,usa_master_923_backfill
US00719,usa,Lake Superior State University Sault Ste Marie,https://collegedunia.com/usa/university/2015-lake-superior-state-university-sault-ste-marie,school_homepage,usa_master_923_backfill
US00720,usa,Georgia Southern University Savannah,https://collegedunia.com/usa/university/2016-georgia-southern-university-savannah,school_homepage,usa_master_923_backfill
US00721,usa,Savannah State University Savannah,https://collegedunia.com/usa/university/2018-savannah-state-university-savannah,school_homepage,usa_master_923_backfill
US00722,usa,Union College Schenectady,https://collegedunia.com/usa/college/2019-union-college-schenectady,school_homepage,usa_master_923_backfill
US00723,usa,University Of Scranton Scranton,https://collegedunia.com/usa/university/2020-university-of-scranton-scranton,school_homepage,usa_master_923_backfill
US00724,usa,Marywood University Scranton,https://collegedunia.com/usa/university/2021-marywood-university-scranton,school_homepage,usa_master_923_backfill
US00725,usa,Harding University Searcy,https://collegedunia.com/usa/university/2022-harding-university-searcy,school_homepage,usa_master_923_backfill
US00726,usa,California State University Monterey Bay Seaside,https://collegedunia.com/usa/university/2023-california-state-university---monterey-bay-seaside,school_homepage,usa_master_923_backfill
US00727,usa,Seattle University Seattle,https://collegedunia.com/usa/university/2024-seattle-university-seattle,school_homepage,new_vs_265
US00728,usa,Seattle Pacific University Seattle,https://collegedunia.com/usa/university/2025-seattle-pacific-university-seattle,school_homepage,usa_master_923_backfill
US00729,usa,City University Of Seattle Seattle,https://collegedunia.com/usa/university/2026-city-university-of-seattle-seattle,school_homepage,new_vs_265
US00730,usa,Susquehanna University Selinsgrove,https://collegedunia.com/usa/university/2028-susquehanna-university-selinsgrove,school_homepage,usa_master_923_backfill
US00731,usa,Shepherd University Shepherdstown,https://collegedunia.com/usa/university/2034-shepherd-university-shepherdstown,school_homepage,usa_master_923_backfill
US00732,usa,Austin College Sherman,https://collegedunia.com/usa/college/2035-austin-college-sherman,school_homepage,usa_master_923_backfill
US00733,usa,Shippensburg University Of Pennsylvania Shippensburg,https://collegedunia.com/usa/university/2036-shippensburg-university-of-pennsylvania-shippensburg,school_homepage,usa_master_923_backfill
US00734,usa,Louisiana State University Shreveport Shreveport,https://collegedunia.com/usa/university/2037-louisiana-state-university-shreveport-shreveport,school_homepage,usa_master_923_backfill
US00735,usa,John Brown University Siloam Springs,https://collegedunia.com/usa/college/2039-john-brown-university-siloam-springs,school_homepage,usa_master_923_backfill
US00736,usa,Augustana University Sioux Falls,https://collegedunia.com/usa/university/2042-augustana-university-sioux-falls,school_homepage,usa_master_923_backfill
US00737,usa,Bryant University Smithfield,https://collegedunia.com/usa/university/2043-bryant-university-smithfield,school_homepage,usa_master_923_backfill
US00738,usa,Indiana University South Bend South Bend,https://collegedunia.com/usa/university/2045-indiana-university-south-bend-south-bend,school_homepage,usa_master_923_backfill
US00739,usa,Mount Holyoke College South Hadley,https://collegedunia.com/usa/college/2046-mount-holyoke-college-south-hadley,school_homepage,usa_master_923_backfill
US00740,usa,Seton Hall University South Orange,https://collegedunia.com/usa/university/2048-seton-hall-university-south-orange,school_homepage,usa_master_923_backfill
US00741,usa,Lawrence Technological University Southfield,https://collegedunia.com/usa/university/2049-lawrence-technological-university-southfield,school_homepage,new_vs_265
US00742,usa,University Of South Carolina Upstate Spartanburg,https://collegedunia.com/usa/university/2051-university-of-south-carolina---upstate-spartanburg,school_homepage,usa_master_923_backfill
US00743,usa,Black Hills State University Spearfish,https://collegedunia.com/usa/university/2053-black-hills-state-university-spearfish,school_homepage,usa_master_923_backfill
US00744,usa,Gonzaga University Spokane,https://collegedunia.com/usa/university/2054-gonzaga-university-spokane,school_homepage,usa_master_923_backfill
US00745,usa,Missouri State University Springfield,https://collegedunia.com/usa/university/2055-missouri-state-university-springfield,school_homepage,usa_master_923_backfill
US00746,usa,Western New England University Springfield,https://collegedunia.com/usa/university/2056-western-new-england-university-springfield,school_homepage,usa_master_923_backfill
US00747,usa,University Of Illinois Springfield,https://collegedunia.com/usa/university/2057-university-of-illinois-springfield,school_homepage,usa_master_923_backfill
US00748,usa,American International College Springfield,https://collegedunia.com/usa/college/2058-american-international-college-springfield,school_homepage,usa_master_923_backfill
US00749,usa,Springfield College Springfield,https://collegedunia.com/usa/college/2059-springfield-college-springfield,school_homepage,usa_master_923_backfill
US00750,usa,Wittenberg University Springfield,https://collegedunia.com/usa/college/2060-wittenberg-university-springfield,school_homepage,usa_master_923_backfill
US00751,usa,Drury University Springfield,https://collegedunia.com/usa/university/2061-drury-university-springfield,school_homepage,usa_master_923_backfill
US00752,usa,Saint Cloud State University St Cloud,https://collegedunia.com/usa/university/2063-saint-cloud-state-university-st-cloud,school_homepage,usa_master_923_backfill
US00753,usa,Eastern University St Davids,https://collegedunia.com/usa/university/2064-eastern-university-st-davids,school_homepage,usa_master_923_backfill
US00754,usa,Washington University St Louis,https://collegedunia.com/usa/university/2066-washington-university-st-louis,school_homepage,new_vs_265
US00755,usa,Maryville University St Louis,https://collegedunia.com/usa/university/2069-maryville-university-st-louis,school_homepage,usa_master_923_backfill
US00756,usa,University Of Missouri St Louis,https://collegedunia.com/usa/university/2070-university-of-missouri-st-louis,school_homepage,usa_master_923_backfill
US00757,usa,University Of South Florida St Petersburg,https://collegedunia.com/usa/university/2071-university-of-south-florida-st-petersburg,school_homepage,usa_master_923_backfill
US00758,usa,North American University Stafford,https://collegedunia.com/usa/university/2073-north-american-university-stafford,school_homepage,usa_master_923_backfill
US00759,usa,Stanford University Stanford,https://collegedunia.com/usa/university/2074-stanford-university-stanford,school_homepage,new_vs_265
US00760,usa,College Of Staten Island Staten Island,https://collegedunia.com/usa/college/2075-college-of-staten-island-staten-island,school_homepage,usa_master_923_backfill
US00761,usa,Wagner College Staten Island,https://collegedunia.com/usa/college/2076-wagner-college-staten-island,school_homepage,usa_master_923_backfill
US00762,usa,Georgia Southern University Statesboro,https://collegedunia.com/usa/university/2077-georgia-southern-university-statesboro,school_homepage,usa_master_923_backfill
US00763,usa,Tarleton State University Stephenville,https://collegedunia.com/usa/university/2078-tarleton-state-university-stephenville,school_homepage,usa_master_923_backfill
US00764,usa,University Of Wisconsin Stevens Point,https://collegedunia.com/usa/university/2080-university-of-wisconsin-stevens-point,school_homepage,usa_master_923_backfill
US00765,usa,Oklahoma State University Stillwater,https://collegedunia.com/usa/university/2081-oklahoma-state-university-stillwater,school_homepage,new_vs_265
US00766,usa,University Of Pacific Stockton,https://collegedunia.com/usa/university/2083-university-of-pacific-stockton,school_homepage,usa_master_923_backfill
US00767,usa,Stony Brook University Stony Brook,https://collegedunia.com/usa/university/2084-stony-brook-university-stony-brook,school_homepage,new_vs_265
US00768,usa,University Of Connecticut Storrs,https://collegedunia.com/usa/university/2086-university-of-connecticut-storrs,school_homepage,base_265
US00769,usa,Swarthmore College Swarthmore,https://collegedunia.com/usa/college/2088-swarthmore-college-swarthmore,school_homepage,usa_master_923_backfill
US00770,usa,Sweet Briar College Sweet Briar,https://collegedunia.com/usa/college/2089-sweet-briar-college-sweet-briar,school_homepage,usa_master_923_backfill
US00771,usa,Syracuse University Syracuse,https://collegedunia.com/usa/university/2091-syracuse-university-syracuse,school_homepage,new_vs_265
US00772,usa,Suny Downstate Medical Center Brooklyn,https://collegedunia.com/usa/college/2093-suny-downstate-medical-center-brooklyn,school_homepage,usa_master_923_backfill
US00773,usa,University Of Washington Seattle,https://collegedunia.com/usa/university/2096-university-of-washington-seattle,school_homepage,new_vs_265
US00774,usa,Pacific Lutheran University Tacoma,https://collegedunia.com/usa/university/2098-pacific-lutheran-university-tacoma,school_homepage,usa_master_923_backfill
US00775,usa,University Of Washington Tacoma,https://collegedunia.com/usa/university/2100-university-of-washington-tacoma,school_homepage,new_vs_265
US00776,usa,Northeastern State University Tahlequah,https://collegedunia.com/usa/university/2101-northeastern-state-university-tahlequah,school_homepage,usa_master_923_backfill
US00777,usa,Florida State University Tallahassee,https://collegedunia.com/usa/university/2103-florida-state-university-tallahassee,school_homepage,new_vs_265
US00778,usa,Florida Agricultural Mechanical University Tallahassee,https://collegedunia.com/usa/university/2104-florida-agricultural--mechanical-university-tallahassee,school_homepage,usa_master_923_backfill
US00779,usa,University Of South Florida Tampa,https://collegedunia.com/usa/university/2105-university-of-south-florida-tampa,school_homepage,usa_master_923_backfill
US00780,usa,University Of Tampa Tampa,https://collegedunia.com/usa/university/2107-university-of-tampa-tampa,school_homepage,usa_master_923_backfill
US00781,usa,Fairleigh Dickinson University Teaneck,https://collegedunia.com/usa/college/2109-fairleigh-dickinson-university-teaneck,school_homepage,usa_master_923_backfill
US00782,usa,Arizona State University Tempe,https://collegedunia.com/usa/university/2110-arizona-state-university-tempe,school_homepage,base_265
US00783,usa,University Of Phoenix Tempe,https://collegedunia.com/usa/university/2112-university-of-phoenix-tempe,school_homepage,new_vs_265
US00784,usa,University Of Advancing Technology Tempe,https://collegedunia.com/usa/university/2113-university-of-advancing-technology-tempe,school_homepage,new_vs_265
US00785,usa,Rose Hulman Institute Of Technology Terre Haute,https://collegedunia.com/usa/college/2115-rose-hulman-institute-of-technology-terre-haute,school_homepage,usa_master_923_backfill
US00786,usa,Nicholls State University Thibodaux,https://collegedunia.com/usa/university/2117-nicholls-state-university-thibodaux,school_homepage,usa_master_923_backfill
US00787,usa,California Lutheran University Thousand Oaks,https://collegedunia.com/usa/university/2118-california-lutheran-university-thousand-oaks,school_homepage,usa_master_923_backfill
US00788,usa,Heidelberg University Tiffin,https://collegedunia.com/usa/university/2119-heidelberg-university-tiffin,school_homepage,usa_master_923_backfill
US00789,usa,Tiffin University Tiffin,https://collegedunia.com/usa/university/2120-tiffin-university-tiffin,school_homepage,usa_master_923_backfill
US00790,usa,University Of Toledo Toledo,https://collegedunia.com/usa/university/2121-university-of-toledo-toledo,school_homepage,new_vs_265
US00791,usa,Washburn University Topeka,https://collegedunia.com/usa/university/2122-washburn-university-topeka,school_homepage,usa_master_923_backfill
US00792,usa,Towson University Towson,https://collegedunia.com/usa/university/2123-towson-university-towson,school_homepage,usa_master_923_backfill
US00793,usa,Rensselaer Polytechnic Institute Troy,https://collegedunia.com/usa/university/2124-rensselaer-polytechnic-institute-troy,school_homepage,usa_master_923_backfill
US00794,usa,Troy University Troy,https://collegedunia.com/usa/university/2125-troy-university-troy,school_homepage,usa_master_923_backfill
US00795,usa,University Of Arizona Tucson,https://collegedunia.com/usa/university/2127-university-of-arizona-tucson,school_homepage,base_265
US00796,usa,University Of Tulsa Tulsa,https://collegedunia.com/usa/university/2129-university-of-tulsa-tulsa,school_homepage,usa_master_923_backfill
US00797,usa,Oral Roberts University Tulsa,https://collegedunia.com/usa/university/2130-oral-roberts-university-tulsa,school_homepage,usa_master_923_backfill
US00798,usa,California State University Stanislaus Turlock,https://collegedunia.com/usa/university/2131-california-state-university---stanislaus-turlock,school_homepage,usa_master_923_backfill
US00799,usa,University Of Alabama Tuscaloosa,https://collegedunia.com/usa/university/2132-university-of-alabama-tuscaloosa,school_homepage,usa_master_923_backfill
US00800,usa,Tuskegee University Tuskegee,https://collegedunia.com/usa/university/2133-tuskegee-university-tuskegee,school_homepage,usa_master_923_backfill
US00801,usa,University Of Texas Tyler,https://collegedunia.com/usa/university/2134-university-of-texas-tyler,school_homepage,usa_master_923_backfill
US00802,usa,Kean University Union,https://collegedunia.com/usa/university/2135-kean-university-union,school_homepage,usa_master_923_backfill
US00803,usa,Saginaw Valley State University University Center,https://collegedunia.com/usa/university/2136-saginaw-valley-state-university-university-center,school_homepage,usa_master_923_backfill
US00804,usa,John Carroll University University Heights,https://collegedunia.com/usa/university/2137-john-carroll-university-university-heights,school_homepage,usa_master_923_backfill
US00805,usa,Pennsylvania State University State College,https://collegedunia.com/usa/university/2139-pennsylvania-state-university-state-college,school_homepage,new_vs_265
US00806,usa,Taylor University Upland,https://collegedunia.com/usa/college/2140-taylor-university-upland,school_homepage,usa_master_923_backfill
US00807,usa,University Of Illinois Urbana,https://collegedunia.com/usa/university/2141-university-of-illinois-urbana,school_homepage,base_265
US00808,usa,Utica College Utica,https://collegedunia.com/usa/university/2143-utica-college-utica,school_homepage,usa_master_923_backfill
US00809,usa,Valdosta State University Valdosta,https://collegedunia.com/usa/university/2145-valdosta-state-university-valdosta,school_homepage,usa_master_923_backfill
US00810,usa,University Of South Dakota Vermillion,https://collegedunia.com/usa/university/2149-university-of-south-dakota-vermillion,school_homepage,new_vs_265
US00811,usa,University Of Houston Victoria,https://collegedunia.com/usa/university/2150-university-of-houston-victoria,school_homepage,usa_master_923_backfill
US00812,usa,Iglobal University Vienna,https://collegedunia.com/usa/university/2151-iglobal-university-vienna,school_homepage,usa_master_923_backfill
US00813,usa,Villanova University Villanova,https://collegedunia.com/usa/university/2154-villanova-university-villanova,school_homepage,usa_master_923_backfill
US00814,usa,Regent University Virginia Beach,https://collegedunia.com/usa/university/2155-regent-university-virginia-beach,school_homepage,usa_master_923_backfill
US00815,usa,Ecpi University Richmond,https://collegedunia.com/usa/university/2156-ecpi-university-richmond,school_homepage,usa_master_923_backfill
US00816,usa,Baylor University Waco,https://collegedunia.com/usa/university/2157-baylor-university-waco,school_homepage,new_vs_265
US00817,usa,Brandeis University Waltham,https://collegedunia.com/usa/university/2159-brandeis-university-waltham,school_homepage,new_vs_265
US00818,usa,Bentley University Waltham,https://collegedunia.com/usa/university/2160-bentley-university-waltham,school_homepage,usa_master_923_backfill
US00819,usa,University Of Central Missouri Warrensburg,https://collegedunia.com/usa/university/2161-university-of-central-missouri-warrensburg,school_homepage,new_vs_265
US00820,usa,George Washington University Washington,https://collegedunia.com/usa/university/2162-george-washington-university-washington,school_homepage,new_vs_265
US00821,usa,Georgetown University Washington,https://collegedunia.com/usa/university/2163-georgetown-university-washington,school_homepage,new_vs_265
US00822,usa,Kogod School Of Business Washington,https://collegedunia.com/usa/college/2164-kogod-school-of-business-washington,school_homepage,usa_master_923_backfill
US00823,usa,Howard University Washington,https://collegedunia.com/usa/university/2165-howard-university-washington,school_homepage,new_vs_265
US00824,usa,Catholic University Of America Washington,https://collegedunia.com/usa/university/2166-catholic-university-of-america-washington,school_homepage,usa_master_923_backfill
US00825,usa,Gallaudet University Washington,https://collegedunia.com/usa/university/2167-gallaudet-university-washington,school_homepage,usa_master_923_backfill
US00826,usa,University Of The District Of Columbia Washington,https://collegedunia.com/usa/university/2168-university-of-the-district-of-columbia-washington,school_homepage,usa_master_923_backfill
US00827,usa,Washington And Jefferson College Washington,https://collegedunia.com/usa/college/2169-washington-and-jefferson-college-washington,school_homepage,usa_master_923_backfill
US00828,usa,American University Washington,https://collegedunia.com/usa/university/2170-american-university-washington,school_homepage,usa_master_923_backfill
US00829,usa,Colby College Waterville,https://collegedunia.com/usa/college/2175-colby-college-waterville,school_homepage,usa_master_923_backfill
US00830,usa,Carroll University Waukesha,https://collegedunia.com/usa/university/2176-carroll-university-waukesha,school_homepage,usa_master_923_backfill
US00831,usa,William Paterson University Of New Jersey Wayne,https://collegedunia.com/usa/university/2178-william-paterson-university-of-new-jersey-wayne,school_homepage,usa_master_923_backfill
US00832,usa,Wayne State College Wayne,https://collegedunia.com/usa/college/2179-wayne-state-college-wayne,school_homepage,usa_master_923_backfill
US00833,usa,Southwestern Oklahoma State University Weatherford,https://collegedunia.com/usa/university/2180-southwestern-oklahoma-state-university-weatherford,school_homepage,usa_master_923_backfill
US00834,usa,Babson College Wellesley,https://collegedunia.com/usa/college/2181-babson-college-wellesley,school_homepage,new_vs_265
US00835,usa,Wellesley College Wellesley,https://collegedunia.com/usa/college/2182-wellesley-college-wellesley,school_homepage,usa_master_923_backfill
US00836,usa,West Chester University West Chester,https://collegedunia.com/usa/university/2184-west-chester-university-west-chester,school_homepage,usa_master_923_backfill
US00837,usa,University Of New Haven West Haven,https://collegedunia.com/usa/university/2186-university-of-new-haven-west-haven,school_homepage,new_vs_265
US00838,usa,Purdue University West Lafayette,https://collegedunia.com/usa/university/2187-purdue-university-west-lafayette,school_homepage,base_265
US00839,usa,Monmouth University West Long Branch,https://collegedunia.com/usa/university/2189-monmouth-university-west-long-branch,school_homepage,usa_master_923_backfill
US00840,usa,Palm Beach Atlantic University West Palm Beach,https://collegedunia.com/usa/university/2190-palm-beach-atlantic-university-west-palm-beach,school_homepage,usa_master_923_backfill
US00841,usa,Otterbein University Westerville,https://collegedunia.com/usa/university/2192-otterbein-university-westerville,school_homepage,usa_master_923_backfill
US00842,usa,Westfield State University Westfield,https://collegedunia.com/usa/university/2193-westfield-state-university-westfield,school_homepage,usa_master_923_backfill
US00843,usa,Whittier College Whittier,https://collegedunia.com/usa/college/2200-whittier-college-whittier,school_homepage,usa_master_923_backfill
US00844,usa,Wichita State University Wichita,https://collegedunia.com/usa/university/2201-wichita-state-university-wichita,school_homepage,usa_master_923_backfill
US00845,usa,Midwestern State University Wichita Falls,https://collegedunia.com/usa/university/2202-midwestern-state-university-wichita-falls,school_homepage,usa_master_923_backfill
US00846,usa,Wilkes University Wilkes Barre,https://collegedunia.com/usa/university/2203-wilkes-university-wilkes-barre,school_homepage,usa_master_923_backfill
US00847,usa,College Of William Mary Williamsburg,https://collegedunia.com/usa/college/2205-college-of-william--mary-williamsburg,school_homepage,usa_master_923_backfill
US00848,usa,Pennsylvania College Of Technology Williamsport,https://collegedunia.com/usa/college/2207-pennsylvania-college-of-technology-williamsport,school_homepage,usa_master_923_backfill
US00849,usa,Williams College Williamstown,https://collegedunia.com/usa/college/2208-williams-college-williamstown,school_homepage,usa_master_923_backfill
US00850,usa,University Of North Carolina Wilmington,https://collegedunia.com/usa/university/2210-university-of-north-carolina-wilmington,school_homepage,usa_master_923_backfill
US00851,usa,Goldey Beacom College Wilmington,https://collegedunia.com/usa/college/2211-goldey-beacom-college-wilmington,school_homepage,usa_master_923_backfill
US00852,usa,Wingate University Wingate,https://collegedunia.com/usa/university/2215-wingate-university-wingate,school_homepage,usa_master_923_backfill
US00853,usa,Winona State University Winona,https://collegedunia.com/usa/university/2216-winona-state-university-winona,school_homepage,usa_master_923_backfill
US00854,usa,Saint Marys University Of Minnesota Winona,https://collegedunia.com/usa/university/2217-saint-marys-university-of-minnesota-winona,school_homepage,usa_master_923_backfill
US00855,usa,Wake Forest University Winston Salem,https://collegedunia.com/usa/university/2219-wake-forest-university-winston-salem,school_homepage,usa_master_923_backfill
US00856,usa,Winston Salem State University Winston Salem,https://collegedunia.com/usa/university/2220-winston-salem-state-university-winston-salem,school_homepage,usa_master_923_backfill
US00857,usa,Full Sail University Winter Park,https://collegedunia.com/usa/university/2222-full-sail-university-winter-park,school_homepage,usa_master_923_backfill
US00858,usa,Rollins College Winter Park,https://collegedunia.com/usa/college/2223-rollins-college-winter-park,school_homepage,usa_master_923_backfill
US00859,usa,The College Of Wooster Wooster,https://collegedunia.com/usa/college/2224-the-college-of-wooster-wooster,school_homepage,usa_master_923_backfill
US00860,usa,Clark University Worcester,https://collegedunia.com/usa/university/2225-clark-university-worcester,school_homepage,new_vs_265
US00861,usa,Worcester Polytechnic Institute Worcester,https://collegedunia.com/usa/university/2226-worcester-polytechnic-institute-worcester,school_homepage,new_vs_265
US00862,usa,Assumption College Worcester,https://collegedunia.com/usa/college/2228-assumption-college-worcester,school_homepage,usa_master_923_backfill
US00863,usa,Becker College Worcester,https://collegedunia.com/usa/college/2229-becker-college-worcester,school_homepage,usa_master_923_backfill
US00864,usa,Worcester State University Worcester,https://collegedunia.com/usa/university/2230-worcester-state-university-worcester,school_homepage,usa_master_923_backfill
US00865,usa,College Of Holy Cross Worcester,https://collegedunia.com/usa/college/2231-college-of-holy-cross-worcester,school_homepage,usa_master_923_backfill
US00866,usa,York College Of Pennsylvania York,https://collegedunia.com/usa/college/2233-york-college-of-pennsylvania-york,school_homepage,usa_master_923_backfill
US00867,usa,Youngstown State University Youngstown,https://collegedunia.com/usa/university/2234-youngstown-state-university-youngstown,school_homepage,usa_master_923_backfill
US00868,usa,Eastern Michigan University Ypsilanti,https://collegedunia.com/usa/university/2235-eastern-michigan-university-ypsilanti,school_homepage,usa_master_923_backfill
US00869,usa,University Of Minnesota Duluth Duluth,https://collegedunia.com/usa/college/2320-university-of-minnesota--duluth-duluth,school_homepage,usa_master_923_backfill
US00870,usa,University Of Puerto Rico Mayaguez,https://collegedunia.com/usa/university/2322-university-of-puerto-rico-mayaguez,school_homepage,usa_master_923_backfill
US00871,usa,College Of Engineering Carnegie Mellon University Pittsburgh,https://collegedunia.com/usa/college/2368-college-of-engineering-carnegie-mellon-university-pittsburgh,school_homepage,usa_master_923_backfill
US00872,usa,College Of Fine Arts Carnegie Mellon University Pittsburgh,https://collegedunia.com/usa/college/2369-college-of-fine-arts-carnegie-mellon-university-pittsburgh,school_homepage,new_vs_265
US00873,usa,Harvard Extension School Cambridge,https://collegedunia.com/usa/college/2708-harvard-extension-school-cambridge,school_homepage,new_vs_265
US00874,usa,Harvard Kennedy School Cambridge,https://collegedunia.com/usa/college/2709-harvard-kennedy-school-cambridge,school_homepage,new_vs_265
US00875,usa,Mit Sloan School Of Management Cambridge,https://collegedunia.com/usa/college/2733-mit-sloan-school-of-management-cambridge,school_homepage,usa_master_923_backfill
US00876,usa,Haas School Of Business Berkeley,https://collegedunia.com/usa/college/2735-haas-school-of-business-berkeley,school_homepage,usa_master_923_backfill
US00877,usa,Yale School Of Management New Haven,https://collegedunia.com/usa/college/2736-yale-school-of-management-new-haven,school_homepage,new_vs_265
US00878,usa,Stern School Of Business New York City,https://collegedunia.com/usa/college/2741-stern-school-of-business-new-york-city,school_homepage,usa_master_923_backfill
US00879,usa,Ross School Of Business Ann Arbor,https://collegedunia.com/usa/college/2744-ross-school-of-business-ann-arbor,school_homepage,usa_master_923_backfill
